subject,ablation,Q_across_node_var,Q_mean_cos,Q_eff_rank,Q_frac_var_sv1,Q_mean_pair_dist,Q_mean_norm,W1_across_node_var,W1_mean_cos,W1_eff_rank,W1_frac_var_sv1,W1_mean_pair_dist,W1_mean_norm,q_norm
CMU_b_0050655,2_abs,10.536742964451358,0.9998629029269595,1.2133439275175895,0.9980343571061224,5.64806946378061,29.279492547141242,0.3913490126065551,0.9990810121460186,1.3366799666507538,0.9964898088267993,3.5687057700237843,17.964414681731192,29.279492547141242
CMU_b_0050655,3_pos_only,11.057177008617002,0.999790389894932,1.2117896501401346,0.9980653085262874,5.720307321073907,29.21875795646834,0.41042957600367913,0.9985520694595406,1.3618108980030592,0.9965243590396775,3.61396259182805,17.927502562753975,29.21875795646834
CMU_b_0050655,4_all_ones,0.02279441208138366,0.9999980818309506,1.8720717791230006,0.9221309652288192,0.3117949597169946,53.13648139208047,0.0008828670389966208,0.9999967320672815,1.988567069645788,0.8768443270405983,0.20352100216307512,32.8997570484939,53.13648139208047
CMU_b_0050655,5_offdiag_only,11.362028441615296,0.9995083508585906,1.1719429128954315,0.9987994216676568,5.677858041392193,28.573811227815632,0.420598409434905,0.9960183270582529,1.3306565687296668,0.9977292079862551,3.5798539599379793,17.525025275072124,28.573811227815632
CMU_b_0050658,1_raw_signed,10.091788604498499,0.9995025658495207,1.2485530494979884,0.9974304873343957,6.1228004838429895,18.932441119896453,0.3624548698310389,0.9848795205268669,1.543758706133724,0.9954594436338234,3.8017158163806415,11.32784820257214,18.932441119896453
CMU_b_0050658,2_abs,6.29179759371669,0.9997432225077832,1.3044108948940472,0.9956860853622889,5.061561937697812,20.064259591649265,0.22738184542210316,0.9991652208062491,1.487910499295992,0.9927090131891263,3.150787200751102,12.019996779949608,20.064259591649265
CMU_b_0050658,3_pos_only,7.879502819371704,0.9997290783726903,1.2751556947884624,0.9966556503490703,5.575090744154057,19.498231150689545,0.2839987503511308,0.9985259294471037,1.4800493245757196,0.9942973497355,3.466188380749068,11.669864068090062,19.498231150689545
CMU_b_0050658,4_all_ones,0.0333414748137309,0.99999696262071,1.927758093913455,0.9002353154029963,0.3797034173537115,57.44411172982636,0.0012829737110564836,0.9999946551948515,2.048054438482671,0.8403205666751041,0.24678755203686586,35.15154251713836,57.44411172982636
CMU_b_0050658,5_offdiag_only,9.92225922319808,0.9973990702015367,1.2001063555577332,0.9985333007322302,6.045850602738364,18.300539994241166,0.3537705006254289,0.974506250697568,1.5081684453988498,0.9971449421026928,3.7424505568511655,10.943659893570285,18.300539994241166
CMU_b_0050661,1_raw_signed,18.220694085740526,0.8747562040579931,1.1435165876619606,0.9992984922489276,7.67644414228966,22.166867677355274,0.7255793087990727,0.9303735040153538,1.8794449046478767,0.9814100006595222,5.105983687604275,14.655614111670866,22.166867677355274
CMU_b_0050661,2_abs,12.228047594770246,0.9996733152936556,1.1268039769138356,0.9995261497663488,6.843828264411406,23.117943530533008,0.5268939293290162,0.9991032897245513,1.204376715178402,0.9992638756290675,4.641366382545703,15.217003436293302,23.117943530533008
CMU_b_0050661,3_pos_only,14.506821018199638,0.9992300391765357,1.1356778633609705,0.9994149085597399,7.236538552911987,22.538275470516883,0.62590250163995,0.9968183189622256,1.2255029229645036,0.9990761183207076,4.913658055107339,14.836798588132051,22.538275470516883
CMU_b_0050661,4_all_ones,0.022517960159955937,0.9999985701866548,1.7159620852425055,0.9539863461224714,0.30684875619466295,47.88120636059576,0.0009868124993725532,0.999997888572625,1.7893782439789467,0.9379973400188373,0.21157886827263905,31.56777059146669,47.88120636059576
CMU_b_0050661,5_offdiag_only,17.81809750108944,0.8722947110738162,1.1348129078118672,0.9993704556094564,7.545783969902872,21.670604445559533,0.7019961227276295,0.930046926185619,1.8950314371388453,0.9762521416314448,5.001090727621603,14.333533826985443,21.670604445559533
CMU_b_0050667,1_raw_signed,3.7920560034048,0.9983933054818541,1.5894700720032768,0.9698494366684244,3.8839305111136584,17.670927642015606,0.1459507246191508,0.996729452044028,1.9986812648699752,0.9507111804945377,2.5125719737080723,10.755962812772323,17.670927642015606
CMU_b_0050667,2_abs,2.864579314518954,0.998783578423415,1.62807547657433,0.9636858418663173,3.432058393105414,18.13298052721397,0.1113706570915274,0.9975637347217768,1.9802281735126228,0.9411403113175026,2.234918202410147,11.03677359425915,18.13298052721397
CMU_b_0050667,3_pos_only,3.282278340551087,0.9986275269432623,1.6088180369764602,0.9668461151170347,3.649911551958043,17.901848581272024,0.1270050116018988,0.997235207803357,1.9864247932134291,0.9460686762737303,2.368992640088684,10.896125582261934,17.901848581272024
